user_id,account_age_days,num_followers,num_following,num_posts,num_posts_last_7_days,avg_likes_per_post,avg_comments_per_post,num_shares_per_post,num_hashtags_per_post,post_sequence,product_name,product_category,text_message,contains_link,contains_media,sentiment,is_scam_post,num_messages_sent,num_suspicious_links_shared,num_reports_received,transaction_amount,purchase_time,payment_method,is_fraud_transaction,transaction_sequence
4439,558,717,818,15,16,348,8,10,1,"[1, 2, 4, 1, 4, 2, 0]",Designer Shoes,Beauty,Unboxing my new Designer Shoes!,0,1,neutral,0,79,0,1,60.28,10,PayPal,0,"[43.14, 65.93, 32.69, 4.81, 53.6]"
4440,1018,642,1896,77,3,277,77,4,2,"[2, 1, 2, 1, 2, 4, 2]",Blender,Beauty,Check out my new Blender purchase.,0,1,negative,0,2,0,1,83.98,21,Credit Card,0,"[16.2, 22.4, 37.74, 27.9, 56.0]"
4441,3596,3440,348,51,4,29,71,9,4,"[2, 3, 2, 4, 1, 0, 0]",Smart Watch,Clothing,Check out my new Smart Watch purchase.,0,0,neutral,0,13,0,1,93.56,2,UPI,0,"[32.56, 2.45, 36.69, 98.5, 25.84]"
4442,1606,2548,254,1,0,142,1,2,4,"[0, 0, 1, 1, 0, 2, 2]",Fitness Tracker,Home Appliances,"Just got a Fitness Tracker, highly recommend it.",0,0,neutral,0,20,0,1,5.76,16,Credit Card,0,"[54.94, 3.77, 40.13, 107.25, 166.04]"
4443,3601,3693,451,231,18,276,74,14,1,"[3, 1, 3, 4, 1, 0, 0]",Cosmetics Kit,Electronics,"Just got a Cosmetics Kit, highly recommend it.",0,0,neutral,0,43,1,1,13.18,9,UPI,0,"[10.74, 86.16, 215.12, 18.66, 63.04]"
4444,883,369,141,60,10,409,1,45,0,"[3, 1, 2, 1, 3, 3, 0]",Handbag,Toys,Reviewing my Handbag today.,0,0,negative,0,63,0,0,5.84,5,Credit Card,0,"[4.79, 18.05, 69.47, 290.52, 34.05]"
4445,2195,3650,1092,131,0,355,17,36,4,"[0, 4, 3, 4, 4, 0, 2]",Handbag,Toys,"Just got a Handbag, highly recommend it.",0,1,negative,0,47,0,0,85.24,4,Credit Card,0,"[24.84, 42.3, 95.47, 19.37, 4.07]"
4446,666,786,88,381,7,11,68,39,4,"[0, 1, 2, 3, 2, 3, 3]",Handbag,Toys,Reviewing my Handbag today.,0,1,negative,0,87,0,0,33.06,11,PayPal,1,"[57.1, 7.66, 183.48, 97.03, 5.98]"
4447,3376,949,870,51,3,390,56,16,2,"[4, 1, 0, 4, 4, 1, 0]",Fitness Tracker,Home Appliances,Unboxing my new Fitness Tracker!,0,1,positive,0,67,0,0,61.47,1,UPI,0,"[30.46, 70.2, 3.28, 78.14, 31.33]"
4448,2668,521,1159,296,14,202,70,19,7,"[4, 2, 0, 1, 2, 2, 4]",Wireless Earbuds,Electronics,Reviewing my Wireless Earbuds today.,0,0,neutral,0,61,0,0,37.56,14,Credit Card,0,"[114.74, 24.66, 20.26, 8.23, 58.06]"
4449,1772,2943,1678,179,16,249,22,3,5,"[1, 1, 4, 0, 3, 4, 2]",Sunglasses,Toys,"Bought Sunglasses from this store, great quality.",0,1,neutral,0,48,0,1,10.81,6,Credit Card,0,"[4.82, 49.26, 60.8, 35.4, 92.51]"
4450,2868,354,1874,30,17,102,18,33,1,"[3, 0, 0, 0, 3, 4, 1]",Smart Watch,Clothing,"Just got a Smart Watch, highly recommend it.",0,0,positive,0,33,0,1,10.02,17,Credit Card,0,"[313.29, 109.38, 72.06, 18.23, 29.44]"
4451,864,2335,1722,409,2,467,18,33,1,"[4, 4, 3, 2, 3, 2, 3]",Fitness Tracker,Home Appliances,"Just got a Fitness Tracker, highly recommend it.",0,0,neutral,0,97,0,1,4.29,16,Credit Card,0,"[1.63, 16.42, 111.63, 45.51, 47.18]"
4452,582,1482,522,154,17,34,57,30,3,"[2, 1, 1, 0, 0, 2, 4]",Fitness Tracker,Home Appliances,"Just got a Fitness Tracker, highly recommend it.",0,0,positive,0,70,0,1,36.13,15,PayPal,0,"[0.87, 22.38, 44.47, 97.01, 98.92]"
4453,3071,1647,659,120,6,323,82,33,5,"[0, 3, 1, 0, 0, 0, 3]",Cosmetics Kit,Electronics,"Just got a Cosmetics Kit, highly recommend it.",0,1,positive,0,55,0,0,4.63,23,PayPal,0,"[20.89, 45.13, 1.16, 13.01, 148.06]"
4454,695,3045,950,50,16,385,48,2,8,"[3, 0, 4, 4, 3, 3, 1]",Laptop,Home Appliances,"Bought Laptop from this store, great quality.",0,1,negative,0,53,0,1,21.63,15,PayPal,0,"[69.4, 8.06, 65.26, 11.27, 5.32]"
4455,1252,4631,1827,481,17,19,44,27,7,"[4, 0, 2, 1, 1, 0, 0]",Blender,Beauty,Check out my new Blender purchase.,0,0,positive,0,68,0,0,41.81,11,UPI,0,"[4.26, 41.4, 27.24, 42.87, 5.28]"
4456,3174,2215,1873,94,19,46,27,40,7,"[3, 4, 3, 4, 4, 2, 1]",Blender,Beauty,Check out my new Blender purchase.,0,0,neutral,0,99,0,0,82.22,9,UPI,0,"[65.18, 84.38, 11.32, 13.62, 28.69]"
4457,1611,4716,909,175,7,83,74,36,1,"[2, 0, 2, 2, 1, 2, 1]",Handbag,Toys,Unboxing my new Handbag!,0,1,neutral,0,55,0,0,141.39,10,Credit Card,0,"[20.08, 47.92, 10.2, 68.2, 74.71]"
4458,3489,427,441,10,10,267,49,28,3,"[1, 1, 1, 2, 3, 3, 0]",Handbag,Toys,Check out my new Handbag purchase.,0,1,positive,0,83,0,0,13.79,9,PayPal,0,"[68.61, 11.36, 15.5, 34.13, 40.44]"
4459,1240,2537,37,391,2,52,10,14,5,"[1, 3, 0, 2, 0, 3, 0]",Handbag,Toys,Unboxing my new Handbag!,0,1,neutral,0,39,0,0,21.82,16,UPI,0,"[17.51, 19.38, 39.18, 24.01, 21.56]"
4460,2455,544,1880,11,6,272,54,35,5,"[0, 0, 3, 1, 2, 1, 4]",Blender,Beauty,Check out my new Blender purchase.,0,1,neutral,0,3,0,0,16.39,22,UPI,0,"[23.16, 90.75, 36.1, 44.83, 2.77]"
4461,399,2764,1231,354,14,17,8,34,9,"[1, 2, 0, 1, 3, 4, 0]",Action Figure,Clothing,"Bought Action Figure from this store, great quality.",0,0,positive,0,61,0,0,3.39,2,UPI,0,"[5.86, 21.93, 28.18, 151.92, 42.86]"
4462,1947,4919,209,44,9,103,13,40,5,"[0, 0, 1, 3, 2, 4, 3]",Laptop,Home Appliances,"Just got a Laptop, highly recommend it.",0,1,neutral,0,22,0,1,43.13,8,Credit Card,0,"[0.8, 66.36, 56.38, 19.46, 40.66]"
4463,715,3765,512,289,11,151,97,9,7,"[1, 4, 3, 2, 2, 0, 0]",Designer Shoes,Beauty,"Bought Designer Shoes from this store, great quality.",0,0,negative,0,96,0,0,72.49,23,PayPal,0,"[25.08, 261.43, 12.76, 14.93, 40.2]"
4464,704,658,1383,204,11,327,92,16,7,"[2, 0, 0, 2, 4, 2, 0]",Wireless Earbuds,Electronics,Reviewing my Wireless Earbuds today.,0,0,positive,0,67,0,1,107.14,9,PayPal,0,"[73.91, 39.23, 74.27, 32.04, 31.77]"
4465,2809,2827,1600,218,18,164,20,29,6,"[4, 0, 1, 0, 3, 3, 0]",Fitness Tracker,Home Appliances,Reviewing my Fitness Tracker today.,0,0,positive,0,17,0,1,33.01,8,UPI,0,"[27.9, 34.02, 4.38, 436.46, 177.54]"
4466,2547,2058,1024,327,18,360,47,7,4,"[0, 1, 4, 4, 1, 2, 0]",Sunglasses,Toys,Reviewing my Sunglasses today.,0,0,neutral,0,67,0,1,11.49,13,Credit Card,0,"[79.58, 37.39, 32.01, 105.72, 48.45]"
4467,3537,3327,1778,430,14,413,57,22,5,"[0, 3, 3, 2, 4, 4, 4]",Sunglasses,Toys,"Just got a Sunglasses, highly recommend it.",0,1,positive,0,40,0,1,87.54,20,Credit Card,0,"[180.25, 25.85, 46.65, 57.35, 86.75]"
4468,1715,730,980,255,4,83,68,18,5,"[0, 3, 0, 2, 1, 1, 4]",Cosmetics Kit,Electronics,Unboxing my new Cosmetics Kit!,0,1,neutral,0,98,0,1,62.41,7,PayPal,0,"[26.91, 26.76, 32.13, 163.75, 120.07]"
4469,1973,1832,380,247,12,307,96,36,2,"[3, 2, 0, 2, 2, 2, 3]",Action Figure,Clothing,Check out my new Action Figure purchase.,0,0,positive,0,94,0,1,71.63,12,Credit Card,0,"[142.82, 20.29, 59.31, 90.78, 12.58]"
4470,3022,408,827,20,8,150,8,42,2,"[2, 1, 4, 2, 0, 1, 2]",Fitness Tracker,Home Appliances,"Bought Fitness Tracker from this store, great quality.",0,0,negative,0,84,0,1,5.52,12,Credit Card,0,"[14.57, 25.91, 108.02, 8.8, 230.58]"
4471,82,4179,1560,40,9,36,66,35,6,"[3, 2, 4, 1, 4, 4, 3]",Handbag,Toys,Unboxing my new Handbag!,0,0,neutral,0,91,0,0,31.75,10,Credit Card,0,"[0.57, 13.12, 17.13, 117.05, 16.06]"
4472,604,3247,858,458,7,378,77,3,5,"[2, 4, 1, 2, 4, 0, 0]",Action Figure,Clothing,Unboxing my new Action Figure!,0,0,negative,0,70,0,1,0.61,23,UPI,0,"[120.44, 13.15, 120.27, 1.97, 30.66]"
4473,1971,4802,393,277,8,457,17,25,4,"[0, 4, 3, 4, 1, 0, 4]",Sunglasses,Toys,Unboxing my new Sunglasses!,0,1,neutral,0,53,0,0,137.39,6,Credit Card,0,"[63.36, 144.98, 7.71, 54.48, 16.06]"
4474,1711,133,1073,276,5,352,11,46,5,"[0, 1, 3, 3, 3, 0, 4]",Designer Shoes,Beauty,"Bought Designer Shoes from this store, great quality.",0,0,neutral,0,45,0,0,33.22,12,PayPal,0,"[103.36, 98.52, 6.84, 15.5, 13.48]"
4475,2047,4883,395,411,17,151,86,39,5,"[2, 1, 0, 1, 0, 3, 1]",Laptop,Home Appliances,"Just got a Laptop, highly recommend it.",0,0,positive,0,48,0,1,6.59,9,PayPal,0,"[64.28, 2.58, 36.02, 120.62, 9.2]"
4476,2820,4959,1883,194,9,355,77,26,3,"[2, 3, 3, 2, 2, 3, 2]",Handbag,Toys,Reviewing my Handbag today.,0,0,positive,0,77,0,0,46.55,13,Credit Card,0,"[59.78, 27.18, 31.91, 15.62, 21.37]"
4477,903,666,1776,70,14,375,15,12,4,"[3, 4, 0, 4, 0, 0, 4]",Laptop,Home Appliances,Unboxing my new Laptop!,0,0,neutral,0,0,0,0,83.14,9,PayPal,0,"[52.93, 18.67, 13.72, 6.82, 170.34]"
4478,365,276,31,269,12,207,36,43,6,"[0, 0, 3, 0, 2, 0, 1]",Cosmetics Kit,Electronics,Unboxing my new Cosmetics Kit!,0,0,neutral,0,3,0,0,10.84,9,PayPal,0,"[128.55, 11.93, 12.31, 60.43, 16.9]"
4479,163,3307,544,334,10,49,19,33,0,"[3, 3, 0, 1, 1, 3, 4]",Wireless Earbuds,Electronics,Unboxing my new Wireless Earbuds!,0,0,neutral,0,91,0,1,58.1,2,Credit Card,0,"[29.97, 118.34, 74.21, 31.61, 111.99]"
4480,3120,881,711,72,1,219,19,32,9,"[1, 0, 2, 4, 0, 0, 4]",Cosmetics Kit,Electronics,Reviewing my Cosmetics Kit today.,0,1,negative,0,63,0,1,6.32,21,Credit Card,0,"[25.06, 43.74, 80.52, 9.53, 15.55]"
4481,2559,2060,1257,307,7,459,14,45,5,"[2, 4, 3, 0, 3, 3, 3]",Handbag,Toys,Unboxing my new Handbag!,1,1,positive,0,32,0,1,53.43,14,UPI,0,"[1.14, 12.24, 16.13, 42.45, 7.35]"
4482,3401,2082,1049,426,17,403,24,25,4,"[2, 0, 3, 3, 3, 1, 0]",Smart Watch,Clothing,Reviewing my Smart Watch today.,0,0,negative,0,31,0,0,60.3,0,Credit Card,0,"[75.51, 93.52, 5.7, 2.82, 101.31]"
4483,1864,1237,1577,198,2,46,16,19,5,"[3, 2, 1, 1, 4, 2, 4]",Cosmetics Kit,Electronics,Reviewing my Cosmetics Kit today.,1,0,positive,0,52,0,1,46.15,0,UPI,0,"[9.61, 28.45, 50.82, 69.58, 7.77]"
4484,116,2452,1457,75,2,17,11,7,0,"[1, 4, 4, 4, 3, 1, 4]",Blender,Beauty,"Bought Blender from this store, great quality.",0,0,positive,0,99,0,0,130.8,7,PayPal,0,"[18.4, 6.21, 115.08, 41.39, 89.46]"
4485,2989,158,1084,274,6,484,41,15,3,"[2, 3, 1, 1, 0, 1, 4]",Blender,Beauty,Check out my new Blender purchase.,0,1,neutral,0,88,0,1,30.38,10,UPI,0,"[39.01, 42.16, 12.35, 27.49, 29.37]"
4486,2385,2596,552,282,17,121,38,4,7,"[0, 1, 3, 1, 3, 1, 1]",Wireless Earbuds,Electronics,Reviewing my Wireless Earbuds today.,0,0,neutral,0,21,0,1,33.24,21,PayPal,0,"[107.9, 12.14, 2.46, 54.09, 5.27]"
4487,881,3815,1464,145,8,281,55,33,3,"[4, 1, 4, 0, 1, 4, 3]",Fitness Tracker,Home Appliances,"Just got a Fitness Tracker, highly recommend it.",0,0,neutral,0,4,0,1,7.54,15,Credit Card,0,"[12.5, 20.15, 26.99, 12.39, 3.26]"
4488,2785,4374,1153,12,17,493,52,46,9,"[0, 0, 3, 0, 3, 2, 4]",Wireless Earbuds,Electronics,Unboxing my new Wireless Earbuds!,1,0,positive,0,13,0,1,26.29,13,Credit Card,0,"[4.72, 120.5, 2.04, 6.65, 24.81]"
4489,840,2526,1890,362,0,119,70,26,7,"[1, 0, 2, 3, 1, 3, 3]",Handbag,Toys,Unboxing my new Handbag!,1,0,negative,0,24,0,0,72.74,13,Credit Card,0,"[1.72, 23.86, 155.67, 33.7, 41.07]"
4490,2195,110,1377,128,3,250,71,35,7,"[3, 0, 2, 0, 1, 2, 1]",Cosmetics Kit,Electronics,Check out my new Cosmetics Kit purchase.,0,1,neutral,0,4,0,1,0.77,22,UPI,0,"[8.06, 19.64, 153.23, 54.8, 46.54]"
4491,3647,541,197,229,3,326,87,3,1,"[0, 4, 4, 2, 4, 3, 4]",Designer Shoes,Beauty,Reviewing my Designer Shoes today.,0,1,neutral,0,57,0,1,14.81,19,PayPal,0,"[48.58, 100.09, 22.77, 58.7, 2.81]"
4492,1347,1138,798,84,16,298,46,41,5,"[4, 3, 3, 1, 0, 2, 3]",Handbag,Toys,"Bought Handbag from this store, great quality.",0,0,positive,0,68,0,1,21.24,13,PayPal,0,"[60.21, 18.95, 17.72, 175.56, 20.4]"
4493,2491,3283,1686,161,1,46,24,49,6,"[2, 1, 4, 0, 0, 3, 4]",Laptop,Home Appliances,"Just got a Laptop, highly recommend it.",0,0,positive,0,3,0,1,297.36,4,Credit Card,0,"[13.32, 67.69, 12.04, 17.01, 25.48]"
4494,2885,3610,1739,396,14,84,84,6,6,"[0, 2, 4, 3, 2, 0, 2]",Sunglasses,Toys,Check out my new Sunglasses purchase.,0,0,positive,0,41,0,0,230.72,6,Credit Card,0,"[32.25, 78.49, 36.93, 82.29, 120.28]"
4495,1037,4455,693,364,12,298,49,36,0,"[4, 2, 3, 0, 2, 2, 1]",Smart Watch,Clothing,Check out my new Smart Watch purchase.,1,1,positive,0,11,0,1,36.02,21,PayPal,0,"[129.91, 23.78, 28.46, 38.45, 70.92]"
4496,943,3557,1394,370,8,383,32,35,3,"[4, 3, 0, 2, 1, 4, 3]",Fitness Tracker,Home Appliances,"Bought Fitness Tracker from this store, great quality.",0,0,negative,0,37,0,1,56.45,12,PayPal,0,"[28.84, 64.44, 19.4, 14.3, 66.55]"
4497,3566,2419,1947,488,6,159,73,23,6,"[1, 4, 0, 3, 0, 4, 2]",Cosmetics Kit,Electronics,Check out my new Cosmetics Kit purchase.,0,0,negative,0,31,0,0,25.26,21,PayPal,0,"[1.87, 5.9, 0.78, 33.64, 230.98]"
4498,1725,1756,1742,50,11,6,85,14,5,"[2, 2, 0, 0, 0, 2, 4]",Laptop,Home Appliances,Check out my new Laptop purchase.,0,0,negative,0,36,0,0,0.89,10,Credit Card,0,"[3.59, 269.93, 0.28, 36.59, 19.25]"
4499,2335,3086,146,214,11,244,82,49,2,"[2, 4, 4, 4, 3, 0, 4]",Handbag,Toys,Reviewing my Handbag today.,0,1,positive,0,79,0,0,22.57,15,UPI,0,"[140.2, 26.44, 118.79, 303.55, 45.31]"
4500,2768,2306,1739,0,13,214,28,48,9,"[4, 4, 0, 3, 0, 2, 0]",Cosmetics Kit,Electronics,Unboxing my new Cosmetics Kit!,0,1,negative,0,69,0,1,4.87,22,PayPal,0,"[105.82, 7.54, 95.7, 51.15, 9.06]"
4501,1138,975,497,470,14,211,2,5,9,"[0, 1, 1, 3, 0, 1, 0]",Wireless Earbuds,Electronics,Unboxing my new Wireless Earbuds!,0,0,positive,0,37,0,0,6.52,6,UPI,0,"[86.74, 199.59, 35.89, 16.13, 6.96]"
4502,2528,722,47,376,0,211,38,25,0,"[4, 1, 1, 1, 0, 4, 0]",Cosmetics Kit,Electronics,Check out my new Cosmetics Kit purchase.,0,0,positive,0,21,0,0,10.77,15,Credit Card,0,"[2.51, 56.29, 33.83, 38.08, 17.62]"
4503,22,2570,769,411,8,287,3,25,4,"[1, 4, 1, 3, 4, 3, 2]",Fitness Tracker,Home Appliances,"Bought Fitness Tracker from this store, great quality.",0,1,positive,0,20,0,0,135.35,3,UPI,0,"[9.05, 48.5, 69.9, 63.12, 147.15]"
4504,3421,324,650,122,15,217,36,24,7,"[1, 2, 0, 3, 2, 2, 1]",Fitness Tracker,Home Appliances,Check out my new Fitness Tracker purchase.,1,1,positive,0,94,0,0,59.26,22,UPI,0,"[5.85, 31.65, 147.96, 26.12, 6.8]"
4505,1750,1529,1195,287,8,483,94,32,2,"[4, 1, 1, 0, 3, 0, 4]",Laptop,Home Appliances,Reviewing my Laptop today.,0,0,negative,0,84,0,1,68.09,3,PayPal,0,"[16.74, 9.75, 33.29, 34.09, 30.27]"
4506,683,1945,612,199,15,250,5,2,4,"[2, 3, 0, 0, 4, 2, 2]",Cosmetics Kit,Electronics,"Bought Cosmetics Kit from this store, great quality.",1,0,positive,0,69,0,0,10.99,22,Credit Card,0,"[30.37, 35.4, 56.87, 30.73, 19.76]"
4507,3638,4486,698,182,1,343,91,8,8,"[3, 3, 1, 4, 3, 4, 3]",Action Figure,Clothing,Urgent: You are selected to win a free Action Figure!,1,1,positive,1,44,1,3,75.95,17,PayPal,0,"[19.84, 27.3, 46.6, 38.11, 0.63]"
4508,2954,2430,1919,409,9,320,9,36,7,"[4, 1, 0, 0, 2, 1, 0]",Wireless Earbuds,Electronics,Reviewing my Wireless Earbuds today.,0,1,negative,0,69,0,0,33.68,0,PayPal,0,"[199.77, 24.54, 10.17, 84.99, 108.81]"
4509,1834,4111,1338,397,17,313,11,37,8,"[1, 3, 2, 1, 3, 3, 2]",Cosmetics Kit,Electronics,Reviewing my Cosmetics Kit today.,0,1,neutral,0,86,0,1,98.98,2,PayPal,0,"[60.86, 0.04, 11.54, 73.58, 24.5]"
4510,2368,3510,375,215,12,180,65,29,4,"[4, 2, 3, 1, 0, 0, 3]",Cosmetics Kit,Electronics,"Bought Cosmetics Kit from this store, great quality.",0,1,neutral,0,15,0,0,22.38,0,PayPal,0,"[19.74, 42.19, 9.92, 51.01, 15.15]"
4511,126,845,805,239,1,91,2,26,2,"[1, 2, 0, 3, 4, 0, 0]",Sunglasses,Toys,Check out my new Sunglasses purchase.,0,1,positive,0,60,0,0,10.75,14,PayPal,0,"[26.53, 38.13, 73.36, 133.86, 71.16]"
4512,277,4964,920,348,12,217,64,12,8,"[3, 4, 3, 0, 3, 0, 1]",Cosmetics Kit,Electronics,Check out my new Cosmetics Kit purchase.,0,0,neutral,0,22,0,1,177.62,21,PayPal,0,"[19.94, 52.89, 158.61, 24.85, 1.58]"
4513,2000,567,874,67,2,289,63,22,3,"[3, 2, 3, 1, 0, 1, 1]",Designer Shoes,Beauty,Unboxing my new Designer Shoes!,0,1,positive,0,47,0,0,76.59,2,UPI,0,"[173.07, 83.01, 5.97, 27.63, 9.92]"
4514,1228,3688,1556,318,14,89,34,2,0,"[3, 2, 2, 3, 2, 2, 2]",Smart Watch,Clothing,Unboxing my new Smart Watch!,0,0,positive,0,53,0,1,203.1,12,PayPal,0,"[1.12, 23.91, 45.78, 3.52, 30.23]"
4515,2242,2179,809,81,2,483,23,22,1,"[4, 1, 0, 4, 0, 3, 4]",Cosmetics Kit,Electronics,Unboxing my new Cosmetics Kit!,0,0,negative,0,11,0,0,108.97,8,Credit Card,0,"[45.91, 5.14, 6.8, 52.05, 22.74]"
4516,3619,2019,1443,141,9,196,46,34,7,"[1, 0, 4, 3, 0, 1, 1]",Fitness Tracker,Home Appliances,Unboxing my new Fitness Tracker!,0,1,negative,0,10,0,0,59.32,15,PayPal,0,"[124.91, 6.86, 113.79, 23.99, 19.11]"
4517,696,3319,904,410,5,183,51,23,1,"[0, 1, 0, 3, 0, 0, 0]",Cosmetics Kit,Electronics,"Just got a Cosmetics Kit, highly recommend it.",0,1,neutral,0,2,0,1,24.24,0,PayPal,0,"[179.65, 19.19, 34.29, 12.1, 57.79]"
4518,1310,2320,1419,40,13,65,33,36,5,"[0, 4, 1, 1, 2, 4, 1]",Sunglasses,Toys,Check out my new Sunglasses purchase.,0,1,negative,0,97,0,1,48.08,17,PayPal,0,"[2.35, 151.74, 10.62, 68.52, 13.46]"
4519,57,1646,1545,238,8,415,83,11,4,"[4, 0, 0, 1, 3, 1, 3]",Designer Shoes,Beauty,"Bought Designer Shoes from this store, great quality.",0,1,negative,0,0,0,1,44.93,11,UPI,0,"[10.74, 61.21, 55.41, 27.4, 59.98]"
4520,3375,4003,1210,2,17,97,79,19,8,"[0, 2, 0, 4, 0, 0, 4]",Smart Watch,Clothing,Check out my new Smart Watch purchase.,0,0,positive,0,66,0,1,6.07,17,Credit Card,0,"[10.25, 233.43, 4.41, 54.0, 50.7]"
4521,3235,3909,1005,93,7,305,93,17,7,"[0, 1, 0, 4, 0, 4, 3]",Sunglasses,Toys,Unboxing my new Sunglasses!,0,0,negative,0,23,0,1,38.71,8,UPI,0,"[11.16, 6.87, 58.37, 93.22, 7.95]"
4522,19,3420,1668,58,5,477,24,6,0,"[4, 2, 1, 0, 1, 0, 3]",Fitness Tracker,Home Appliances,"Bought Fitness Tracker from this store, great quality.",0,1,negative,0,37,0,1,63.3,4,UPI,0,"[133.26, 37.99, 19.65, 4.09, 32.28]"
4523,3442,2531,32,227,14,23,68,25,2,"[1, 0, 3, 2, 0, 3, 2]",Smart Watch,Clothing,Unboxing my new Smart Watch!,0,0,positive,0,33,0,0,3.1,17,Credit Card,0,"[57.45, 22.33, 13.76, 18.66, 4.72]"
4524,2312,356,68,406,13,219,28,11,4,"[2, 2, 0, 3, 0, 4, 1]",Sunglasses,Toys,"Bought Sunglasses from this store, great quality.",1,0,negative,0,10,0,1,76.53,22,UPI,0,"[50.72, 23.61, 3.29, 6.63, 60.65]"
4525,2842,3081,591,17,14,173,91,33,7,"[3, 3, 0, 4, 3, 4, 1]",Fitness Tracker,Home Appliances,Unboxing my new Fitness Tracker!,0,0,neutral,0,7,0,1,8.13,20,Credit Card,0,"[62.66, 16.59, 0.29, 31.43, 130.02]"
4526,113,2280,1214,493,19,386,63,47,6,"[3, 4, 4, 4, 4, 0, 3]",Cosmetics Kit,Electronics,Reviewing my Cosmetics Kit today.,0,0,positive,0,72,0,0,44.72,22,Credit Card,0,"[26.0, 60.37, 55.77, 111.25, 20.7]"
4527,3560,4131,100,238,5,244,52,31,1,"[0, 4, 2, 3, 0, 4, 4]",Sunglasses,Toys,Reviewing my Sunglasses today.,0,0,positive,0,91,0,0,0.61,2,Credit Card,0,"[12.59, 102.77, 44.55, 37.34, 67.91]"
4528,3399,2460,1508,359,11,113,57,29,6,"[3, 1, 3, 0, 1, 3, 3]",Cosmetics Kit,Electronics,"Just got a Cosmetics Kit, highly recommend it.",0,0,neutral,0,75,1,0,39.23,23,PayPal,0,"[51.66, 22.74, 290.84, 41.96, 26.85]"
4529,542,2787,1308,73,9,265,40,1,4,"[3, 2, 3, 0, 4, 0, 3]",Laptop,Home Appliances,"Bought Laptop from this store, great quality.",1,0,neutral,0,1,0,0,2.62,13,Credit Card,0,"[4.73, 76.78, 88.57, 53.03, 3.5]"
4530,2695,4209,913,375,18,389,86,7,5,"[1, 2, 2, 2, 1, 1, 1]",Smart Watch,Clothing,"Just got a Smart Watch, highly recommend it.",0,0,neutral,0,49,0,0,0.9,11,PayPal,0,"[61.37, 33.02, 8.04, 3.23, 22.48]"
4531,579,1197,732,331,7,353,95,32,7,"[1, 0, 4, 1, 4, 3, 4]",Action Figure,Clothing,Reviewing my Action Figure today.,1,0,positive,0,8,0,1,43.22,9,PayPal,0,"[60.18, 45.17, 13.48, 21.78, 88.42]"
4532,1089,1278,389,168,4,222,50,45,4,"[3, 2, 3, 0, 3, 2, 2]",Cosmetics Kit,Electronics,Unboxing my new Cosmetics Kit!,0,1,negative,0,22,0,1,12.03,2,PayPal,0,"[90.42, 87.92, 44.72, 24.35, 87.35]"
4533,3364,465,1588,263,9,307,17,41,8,"[4, 4, 2, 3, 3, 1, 0]",Smart Watch,Clothing,Reviewing my Smart Watch today.,0,1,negative,0,99,0,1,42.16,3,Credit Card,0,"[71.95, 24.68, 34.01, 61.02, 106.02]"
4534,25,4000,159,159,10,234,40,29,0,"[3, 2, 0, 4, 2, 2, 4]",Blender,Beauty,Unboxing my new Blender!,0,0,positive,0,61,0,1,55.2,5,UPI,0,"[46.53, 7.89, 89.63, 4.23, 5.77]"
4535,1573,3348,891,336,19,305,98,44,4,"[3, 4, 2, 3, 4, 3, 0]",Blender,Beauty,"Bought Blender from this store, great quality.",1,1,positive,0,11,0,0,34.67,2,PayPal,0,"[32.19, 119.1, 19.64, 132.2, 15.02]"
4536,2049,1487,1577,168,13,109,60,41,0,"[3, 2, 4, 3, 1, 4, 4]",Sunglasses,Toys,"Just got a Sunglasses, highly recommend it.",0,0,negative,0,44,0,0,5.43,21,Credit Card,0,"[84.37, 32.53, 23.41, 21.4, 102.41]"
4537,2959,4942,1070,428,13,313,23,44,0,"[1, 3, 0, 2, 0, 2, 2]",Laptop,Home Appliances,"Bought Laptop from this store, great quality.",0,1,negative,0,99,0,1,69.78,13,UPI,0,"[4.5, 31.66, 63.09, 45.38, 12.06]"
4538,1573,4597,1182,205,1,435,46,27,0,"[4, 2, 4, 1, 2, 1, 0]",Sunglasses,Toys,"Just got a Sunglasses, highly recommend it.",0,0,negative,0,59,0,1,24.21,1,Credit Card,0,"[44.84, 6.71, 39.77, 32.72, 126.47]"
4539,141,4536,1469,356,16,12,27,12,4,"[4, 4, 3, 2, 3, 3, 1]",Handbag,Toys,Reviewing my Handbag today.,1,0,neutral,0,14,0,1,64.72,21,PayPal,0,"[68.68, 8.51, 24.13, 53.89, 92.52]"
4540,1768,325,695,8,14,124,35,23,8,"[4, 1, 4, 4, 3, 1, 1]",Cosmetics Kit,Electronics,Check out my new Cosmetics Kit purchase.,0,1,positive,0,48,0,1,49.41,0,PayPal,0,"[8.75, 114.24, 50.79, 45.78, 95.94]"
4541,648,1765,757,345,2,314,20,32,1,"[4, 1, 2, 1, 0, 1, 2]",Action Figure,Clothing,"Bought Action Figure from this store, great quality.",1,0,negative,0,39,0,0,19.43,7,Credit Card,0,"[35.03, 27.32, 25.18, 84.67, 2.3]"
4542,2236,4162,522,303,2,166,55,4,5,"[1, 2, 0, 3, 4, 4, 4]",Designer Shoes,Beauty,Unboxing my new Designer Shoes!,0,1,neutral,0,58,0,0,149.51,22,Credit Card,0,"[7.09, 51.63, 0.01, 19.95, 61.28]"
